@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
4864,'2018/02/18 22:05:42:360',20,98.724854,-192.214981,967.342651,64.77,0
4865,'2018/02/18 22:05:42:362',20,98.724854,-192.214981,967.342651,64.77,0
4866,'2018/02/18 22:05:42:397',20,118.15416,-183.801987,980.15802,64.77,0
4867,'2018/02/18 22:05:42:398',20,118.15416,-183.801987,980.15802,64.77,0
4868,'2018/02/18 22:05:42:431',20,103.325958,-189.880249,973.06488,64.77,0
4869,'2018/02/18 22:05:42:432',20,103.325958,-189.880249,973.06488,64.77,0
4870,'2018/02/18 22:05:42:465',20,122.232239,-180.195679,983.462341,64.77,0
4871,'2018/02/18 22:05:42:466',20,122.232239,-180.195679,983.462341,64.77,0
4872,'2018/02/18 22:05:42:501',20,114.191406,-186.157394,970.226807,64.77,0
4873,'2018/02/18 22:05:42:502',20,114.191406,-186.157394,970.226807,64.77,0
4874,'2018/02/18 22:05:42:534',20,136.302811,-171.393311,985.173096,64.77,0
4875,'2018/02/18 22:05:42:535',20,136.302811,-171.393311,985.173096,64.77,0
4876,'2018/02/18 22:05:42:567',20,145.237152,-163.893738,995.220032,64.77,0
4877,'2018/02/18 22:05:42:568',20,145.237152,-163.893738,995.220032,64.77,0
4878,'2018/02/18 22:05:42:599',20,127.70137,-176.382263,981.589783,64.77,0
4879,'2018/02/18 22:05:42:600',20,127.70137,-176.382263,981.589783,64.77,0
4880,'2018/02/18 22:05:42:634',20,107.28923,-188.664734,961.196289,64.77,0
4881,'2018/02/18 22:05:42:636',20,107.28923,-188.664734,961.196289,64.77,0
4882,'2018/02/18 22:05:42:670',20,138.240189,-165.882797,988.238464,64.77,0
4883,'2018/02/18 22:05:42:672',20,138.240189,-165.882797,988.238464,64.77,0
4884,'2018/02/18 22:05:42:703',20,119.750671,-182.315308,969.788086,64.77,0
4885,'2018/02/18 22:05:42:705',20,119.750671,-182.315308,969.788086,64.77,0
4886,'2018/02/18 22:05:42:737',20,139.019379,-168.658478,992.797913,64.77,0
4887,'2018/02/18 22:05:42:739',20,139.019379,-168.658478,992.797913,64.77,0
4888,'2018/02/18 22:05:42:758',20,134.288177,-168.974564,982.689331,64.77,0
4889,'2018/02/18 22:05:42:762',20,134.288177,-168.974564,982.689331,64.77,0
4890,'2018/02/18 22:05:42:794',20,144.547485,-160.884323,991.018738,64.77,0
4891,'2018/02/18 22:05:42:796',20,144.547485,-160.884323,991.018738,64.77,0
4892,'2018/02/18 22:05:42:827',20,144.286621,-157.614059,993.289063,64.77,0
4893,'2018/02/18 22:05:42:829',20,144.286621,-157.614059,993.289063,64.77,0
4894,'2018/02/18 22:05:42:861',20,143.68985,-159.268784,991.920471,64.77,0
4895,'2018/02/18 22:05:42:863',20,143.68985,-159.268784,991.920471,64.77,0
4896,'2018/02/18 22:05:42:895',20,145.153046,-157.769333,991.616638,64.77,0
4897,'2018/02/18 22:05:42:896',20,145.153046,-157.769333,991.616638,64.77,0
4898,'2018/02/18 22:05:42:929',20,144.778503,-157.097717,996.255066,64.77,0
4899,'2018/02/18 22:05:42:930',20,144.778503,-157.097717,996.255066,64.77,0
4900,'2018/02/18 22:05:42:962',20,126.594017,-172.155823,980.850647,64.77,0
4901,'2018/02/18 22:05:42:963',20,126.594017,-172.155823,980.850647,64.77,0
4902,'2018/02/18 22:05:42:995',20,133.901672,-166.77684,986.785034,64.77,0
4903,'2018/02/18 22:05:42:997',20,133.901672,-166.77684,986.785034,64.77,0
4904,'2018/02/18 22:05:43:030',20,136.352661,-166.292755,988.414856,64.77,0
4905,'2018/02/18 22:05:43:032',20,136.352661,-166.292755,988.414856,64.77,0
4906,'2018/02/18 22:05:43:064',20,129.66571,-172.201324,986.186523,64.77,0
4907,'2018/02/18 22:05:43:065',20,129.66571,-172.201324,986.186523,64.77,0
4908,'2018/02/18 22:05:43:098',20,125.885849,-173.77774,984.627258,64.77,0
4909,'2018/02/18 22:05:43:099',20,125.885849,-173.77774,984.627258,64.77,0
4910,'2018/02/18 22:05:43:132',20,126.632187,-173.763596,987.67511,64.77,0
4911,'2018/02/18 22:05:43:134',20,126.632187,-173.763596,987.67511,64.77,0
4912,'2018/02/18 22:05:43:168',20,127.690117,-173.668457,986.181213,64.77,0
4913,'2018/02/18 22:05:43:169',20,127.690117,-173.668457,986.181213,64.77,0
4914,'2018/02/18 22:05:43:200',20,126.86705,-173.696915,984.323181,64.77,0
4915,'2018/02/18 22:05:43:202',20,126.86705,-173.696915,984.323181,64.77,0
4916,'2018/02/18 22:05:43:233',20,112.361969,-180.848434,972.470886,64.77,0
4917,'2018/02/18 22:05:43:235',20,112.361969,-180.848434,972.470886,64.77,0
4918,'2018/02/18 22:05:43:267',20,125.323639,-176.587646,985.112427,64.77,0
4919,'2018/02/18 22:05:43:268',20,125.323639,-176.587646,985.112427,64.77,0
4920,'2018/02/18 22:05:43:300',20,108.425079,-185.255569,969.071106,64.77,0
4921,'2018/02/18 22:05:43:302',20,108.425079,-185.255569,969.071106,64.77,0
4922,'2018/02/18 22:05:43:334',20,123.680199,-178.815262,981.613403,64.77,0
4923,'2018/02/18 22:05:43:335',20,123.680199,-178.815262,981.613403,64.77,0
4924,'2018/02/18 22:05:43:367',20,108.174942,-186.502426,968.043945,64.77,0
4925,'2018/02/18 22:05:43:369',20,108.174942,-186.502426,968.043945,64.77,0
4926,'2018/02/18 22:05:43:402',20,108.025146,-186.943619,967.658691,64.77,0
4927,'2018/02/18 22:05:43:403',20,108.025146,-186.943619,967.658691,64.77,0
4928,'2018/02/18 22:05:43:437',20,111.434326,-185.754333,967.22937,64.77,0
4929,'2018/02/18 22:05:43:438',20,111.434326,-185.754333,967.22937,64.77,0
4930,'2018/02/18 22:05:43:458',20,118.948242,-183.930817,975.821167,64.77,0
4931,'2018/02/18 22:05:43:462',20,118.948242,-183.930817,975.821167,64.77,0
4932,'2018/02/18 22:05:43:504',20,123.558708,-180.62999,978.977417,64.77,0
4933,'2018/02/18 22:05:43:506',20,123.558708,-180.62999,978.977417,64.77,0
4934,'2018/02/18 22:05:43:511',20,123.558708,-180.62999,978.977417,64.77,0
4935,'2018/02/18 22:05:43:529',20,102.385742,-194.909821,959.965454,64.77,0
4936,'2018/02/18 22:05:43:558',20,101.282349,-194.407654,959.989563,64.77,0
4937,'2018/02/18 22:05:43:561',20,101.282349,-194.407654,959.989563,64.77,0
4938,'2018/02/18 22:05:43:603',20,101.720215,-195.196701,960.131958,64.77,0
4939,'2018/02/18 22:05:43:605',20,101.720215,-195.196701,960.131958,64.77,0
4940,'2018/02/18 22:05:43:636',20,105.436844,-192.048645,963.732178,64.77,0
4941,'2018/02/18 22:05:43:638',20,105.436844,-192.048645,963.732178,64.77,0
4942,'2018/02/18 22:05:43:669',20,138.696655,-174.874359,992.860046,64.77,0
4943,'2018/02/18 22:05:43:670',20,138.696655,-174.874359,992.860046,64.77,0
4944,'2018/02/18 22:05:43:704',20,125.642387,-182.228943,978.428528,64.77,0
4945,'2018/02/18 22:05:43:705',20,125.642387,-182.228943,978.428528,64.77,0
4946,'2018/02/18 22:05:43:725',20,107.901123,-189.490707,962.812012,64.77,0
4947,'2018/02/18 22:05:43:728',20,107.901123,-189.490707,962.812012,64.77,0
4948,'2018/02/18 22:05:43:771',20,129.147491,-180.394669,978.253235,64.77,0
4949,'2018/02/18 22:05:43:773',20,129.147491,-180.394669,978.253235,64.77,0
4950,'2018/02/18 22:05:43:778',20,129.147491,-180.394669,978.253235,64.77,0
4951,'2018/02/18 22:05:43:805',20,123.331619,-184.83197,970.101868,64.77,0
4952,'2018/02/18 22:05:43:836',20,133.444031,-178.62616,975.567139,64.77,0
4953,'2018/02/18 22:05:43:838',20,133.444031,-178.62616,975.567139,64.77,0
4954,'2018/02/18 22:05:43:871',20,127.892639,-182.143326,970.834167,64.77,0
4955,'2018/02/18 22:05:43:873',20,127.892639,-182.143326,970.834167,64.77,0
4956,'2018/02/18 22:05:43:878',20,127.892639,-182.143326,970.834167,64.77,0
4957,'2018/02/18 22:05:43:905',20,132.091095,-181.291351,977.409302,64.77,0
4958,'2018/02/18 22:05:43:938',20,138.998428,-177.17041,982.979004,64.77,0
4959,'2018/02/18 22:05:43:939',20,138.998428,-177.17041,982.979004,64.77,0
4960,'2018/02/18 22:05:43:944',20,138.998428,-177.17041,982.979004,64.77,0
4961,'2018/02/18 22:05:43:972',20,141.604401,-174.743912,986.250488,64.77,0
4962,'2018/02/18 22:05:44:004',20,131.705536,-183.456406,977.809326,64.77,0
4963,'2018/02/18 22:05:44:005',20,131.705536,-183.456406,977.809326,64.77,0
4964,'2018/02/18 22:05:44:011',20,131.705536,-183.456406,977.809326,64.77,0
4965,'2018/02/18 22:05:44:029',20,143.166229,-177.476639,992.31366,64.77,0
4966,'2018/02/18 22:05:44:063',20,116.889465,-192.028687,958.055359,64.77,0
4967,'2018/02/18 22:05:44:064',20,116.889465,-192.028687,958.055359,64.77,0
4968,'2018/02/18 22:05:44:098',20,122.149078,-188.471176,963.695129,64.77,0
4969,'2018/02/18 22:05:44:100',20,122.149078,-188.471176,963.695129,64.77,0
4970,'2018/02/18 22:05:44:131',20,134.714401,-180.892868,977.31488,64.77,0
4971,'2018/02/18 22:05:44:133',20,134.714401,-180.892868,977.31488,64.77,0
4972,'2018/02/18 22:05:44:165',20,134.854218,-180.238342,974.308044,64.77,0
4973,'2018/02/18 22:05:44:166',20,134.854218,-180.238342,974.308044,64.77,0
4974,'2018/02/18 22:05:44:197',20,144.728256,-170.595261,986.41687,64.77,0
4975,'2018/02/18 22:05:44:199',20,144.728256,-170.595261,986.41687,64.77,0
4976,'2018/02/18 22:05:44:230',20,130.284988,-178.366318,972.375671,64.77,0
4977,'2018/02/18 22:05:44:232',20,130.284988,-178.366318,972.375671,64.77,0
4978,'2018/02/18 22:05:44:264',20,125.156281,-188.144638,984.421143,64.77,0
4979,'2018/02/18 22:05:44:265',20,125.156281,-188.144638,984.421143,64.77,0
4980,'2018/02/18 22:05:44:299',20,128.563217,-185.534576,990.496887,64.77,0
4981,'2018/02/18 22:05:44:300',20,128.563217,-185.534576,990.496887,64.77,0
4982,'2018/02/18 22:05:44:333',20,134.915405,-178.687271,992.501892,64.77,0
4983,'2018/02/18 22:05:44:335',20,134.915405,-178.687271,992.501892,64.77,0
4984,'2018/02/18 22:05:44:366',20,131.311356,-182.244705,983.989014,64.77,0
4985,'2018/02/18 22:05:44:368',20,131.311356,-182.244705,983.989014,64.77,0
4986,'2018/02/18 22:05:44:400',20,114.819794,-188.329559,971.06134,64.77,0
4987,'2018/02/18 22:05:44:402',20,114.819794,-188.329559,971.06134,64.77,0
4988,'2018/02/18 22:05:44:435',20,115.039459,-193.057953,973.416504,64.77,0
4989,'2018/02/18 22:05:44:436',20,115.039459,-193.057953,973.416504,64.77,0
4990,'2018/02/18 22:05:44:471',20,139.116837,-184.856079,999.394775,64.77,0
4991,'2018/02/18 22:05:44:472',20,139.116837,-184.856079,999.394775,64.77,0
4992,'2018/02/18 22:05:58:983',21,-92.537994,-126.366661,986.129639,34.29,0
4993,'2018/02/18 22:05:58:985',21,-92.537994,-126.366661,986.129639,34.29,0
4994,'2018/02/18 22:05:59:018',21,-143.055527,-166.252457,1001.244629,34.29,0
4995,'2018/02/18 22:05:59:020',21,-143.055527,-166.252457,1001.244629,34.29,0
4996,'2018/02/18 22:05:59:055',21,-151.41983,-172.252762,995.861572,34.29,0
4997,'2018/02/18 22:05:59:057',21,-151.41983,-172.252762,995.861572,34.29,0
4998,'2018/02/18 22:05:59:063',21,-151.41983,-172.252762,995.861572,34.29,0
4999,'2018/02/18 22:05:59:090',21,-138.642181,-164.216003,1007.495728,34.29,0
5000,'2018/02/18 22:05:59:109',21,-91.254791,-139.855499,985.178101,34.29,0
5001,'2018/02/18 22:05:59:113',21,-91.254791,-139.855499,985.178101,34.29,0
5002,'2018/02/18 22:05:59:143',21,-135.804993,-161.12735,1008.085205,34.29,0
5003,'2018/02/18 22:05:59:147',21,-135.804993,-161.12735,1008.085205,34.29,0
5004,'2018/02/18 22:05:59:178',21,-138.125946,-164.82663,1013.073914,34.29,0
5005,'2018/02/18 22:05:59:181',21,-138.125946,-164.82663,1013.073914,34.29,0
5006,'2018/02/18 22:05:59:215',21,-156.414627,-175.951538,998.859802,34.29,0
5007,'2018/02/18 22:05:59:217',21,-156.414627,-175.951538,998.859802,34.29,0
5008,'2018/02/18 22:05:59:250',21,-172.709564,-186.250015,986.504883,34.29,0
5009,'2018/02/18 22:05:59:252',21,-172.709564,-186.250015,986.504883,34.29,0
5010,'2018/02/18 22:05:59:287',21,-176.293213,-187.592529,983.689453,34.29,0
5011,'2018/02/18 22:05:59:289',21,-176.293213,-187.592529,983.689453,34.29,0
5012,'2018/02/18 22:05:59:322',21,-181.378662,-190.853958,978.445923,34.29,0
5013,'2018/02/18 22:05:59:324',21,-181.378662,-190.853958,978.445923,34.29,0
5014,'2018/02/18 22:05:59:330',21,-181.378662,-190.853958,978.445923,34.29,0
5015,'2018/02/18 22:05:59:347',21,-175.857574,-187.951065,981.372803,34.29,0
5016,'2018/02/18 22:05:59:378',21,-182.946365,-204.244385,976.213074,34.29,0
5017,'2018/02/18 22:05:59:381',21,-182.946365,-204.244385,976.213074,34.29,0
5018,'2018/02/18 22:05:59:413',21,-155.970123,-179.827026,992.052246,34.29,0
5019,'2018/02/18 22:05:59:414',21,-155.970123,-179.827026,992.052246,34.29,0
5020,'2018/02/18 22:05:59:448',21,-173.151886,-196.638931,981.365601,34.29,0
5021,'2018/02/18 22:05:59:450',21,-173.151886,-196.638931,981.365601,34.29,0
5022,'2018/02/18 22:05:59:482',21,-146.011719,-174.920914,999.873718,34.29,0
5023,'2018/02/18 22:05:59:483',21,-146.011719,-174.920914,999.873718,34.29,0
5024,'2018/02/18 22:05:59:516',21,-142.813248,-173.600494,1002.513306,34.29,0
5025,'2018/02/18 22:05:59:517',21,-142.813248,-173.600494,1002.513306,34.29,0
5026,'2018/02/18 22:05:59:549',21,-133.362885,-166.64682,1008.778381,34.29,0
5027,'2018/02/18 22:05:59:551',21,-133.362885,-166.64682,1008.778381,34.29,0
5028,'2018/02/18 22:05:59:584',21,-65.688614,-140.680389,988.534912,34.29,0
5029,'2018/02/18 22:05:59:586',21,-65.688614,-140.680389,988.534912,34.29,0
5030,'2018/02/18 22:05:59:620',21,-72.533585,-143.477951,980.448975,34.29,0
5031,'2018/02/18 22:05:59:621',21,-72.533585,-143.477951,980.448975,34.29,0
5032,'2018/02/18 22:05:59:643',21,-123.520538,-161.544495,1016.273315,34.29,0
5033,'2018/02/18 22:05:59:647',21,-123.520538,-161.544495,1016.273315,34.29,0
5034,'2018/02/18 22:05:59:675',21,-173.616272,-197.338959,984.393188,34.29,0
5035,'2018/02/18 22:05:59:690',21,-173.616272,-197.338959,984.393188,34.29,0
5036,'2018/02/18 22:05:59:696',21,-173.616272,-197.338959,984.393188,34.29,0
5037,'2018/02/18 22:05:59:714',21,-151.857681,-182.153534,995.376831,34.29,0
5038,'2018/02/18 22:05:59:745',21,-135.823654,-171.798752,1008.285095,34.29,0
5039,'2018/02/18 22:05:59:747',21,-135.823654,-171.798752,1008.285095,34.29,0
5040,'2018/02/18 22:05:59:781',21,-126.41555,-167.550522,1014.489685,34.29,0
5041,'2018/02/18 22:05:59:782',21,-126.41555,-167.550522,1014.489685,34.29,0
5042,'2018/02/18 22:05:59:816',21,-171.557205,-195.2397,980.348572,34.29,0
5043,'2018/02/18 22:05:59:818',21,-171.557205,-195.2397,980.348572,34.29,0
5044,'2018/02/18 22:05:59:851',21,-138.693512,-176.149887,1003.152405,34.29,0
5045,'2018/02/18 22:05:59:853',21,-138.693512,-176.149887,1003.152405,34.29,0
5046,'2018/02/18 22:05:59:886',21,-172.087479,-196.208847,980.208679,34.29,0
5047,'2018/02/18 22:05:59:887',21,-172.087479,-196.208847,980.208679,34.29,0
5048,'2018/02/18 22:05:59:922',21,-148.181732,-183.151581,999.097412,34.29,0
5049,'2018/02/18 22:05:59:924',21,-148.181732,-183.151581,999.097412,34.29,0
5050,'2018/02/18 22:05:59:929',21,-148.181732,-183.151581,999.097412,34.29,0
5051,'2018/02/18 22:05:59:947',21,-180.667694,-201.207458,979.465088,34.29,0
5052,'2018/02/18 22:05:59:977',21,-174.216309,-198.058792,981.128235,34.29,0
5053,'2018/02/18 22:05:59:981',21,-174.216309,-198.058792,981.128235,34.29,0
5054,'2018/02/18 22:06:00:013',21,-168.395752,-193.683212,981.961914,34.29,0
5055,'2018/02/18 22:06:00:014',21,-168.395752,-193.683212,981.961914,34.29,0
5056,'2018/02/18 22:06:00:048',21,-66.635254,-140.041595,989.442444,34.29,0
5057,'2018/02/18 22:06:00:049',21,-66.635254,-140.041595,989.442444,34.29,0
5058,'2018/02/18 22:06:00:083',21,-95.82518,-151.671158,1033.159912,34.29,0
5059,'2018/02/18 22:06:00:085',21,-95.82518,-151.671158,1033.159912,34.29,0
5060,'2018/02/18 22:06:00:117',21,-86.039505,-157.8806,1038.318359,34.29,0
5061,'2018/02/18 22:06:00:119',21,-86.039505,-157.8806,1038.318359,34.29,0
5062,'2018/02/18 22:06:00:151',21,-63.88221,-113.81707,994.356262,34.29,0
5063,'2018/02/18 22:06:00:153',21,-63.88221,-113.81707,994.356262,34.29,0
5064,'2018/02/18 22:06:00:187',21,-62.310551,-108.683815,997.390564,34.29,0
5065,'2018/02/18 22:06:00:189',21,-62.310551,-108.683815,997.390564,34.29,0
5066,'2018/02/18 22:06:00:209',21,-62.613659,-107.528992,999.304504,34.29,0
5067,'2018/02/18 22:06:00:213',21,-62.613659,-107.528992,999.304504,34.29,0
5068,'2018/02/18 22:06:00:245',21,-63.510071,-114.141396,998.610107,34.29,0
5069,'2018/02/18 22:06:00:247',21,-63.510071,-114.141396,998.610107,34.29,0
5070,'2018/02/18 22:06:00:283',21,-85.681145,-158.480804,1043.489502,34.29,0
5071,'2018/02/18 22:06:00:285',21,-85.681145,-158.480804,1043.489502,34.29,0
5072,'2018/02/18 22:06:00:320',21,-173.915192,-195.059235,988.973206,34.29,0
5073,'2018/02/18 22:06:00:322',21,-173.915192,-195.059235,988.973206,34.29,0
5074,'2018/02/18 22:06:00:354',21,-167.284912,-192.10083,991.173096,34.29,0
5075,'2018/02/18 22:06:00:356',21,-167.284912,-192.10083,991.173096,34.29,0
5076,'2018/02/18 22:06:00:392',21,-172.674316,-196.569565,988.084045,34.29,0
5077,'2018/02/18 22:06:00:393',21,-172.674316,-196.569565,988.084045,34.29,0
5078,'2018/02/18 22:06:00:397',21,-172.674316,-196.569565,988.084045,34.29,0
5079,'2018/02/18 22:06:00:415',21,-162.152023,-191.683456,997.039856,34.29,0
5080,'2018/02/18 22:06:00:449',21,-162.428116,-193.821854,995.761719,34.29,0
5081,'2018/02/18 22:06:00:451',21,-162.428116,-193.821854,995.761719,34.29,0
5082,'2018/02/18 22:06:00:484',21,-139.841293,-177.630798,1006.516541,34.29,0
5083,'2018/02/18 22:06:00:486',21,-139.841293,-177.630798,1006.516541,34.29,0
5084,'2018/02/18 22:06:00:520',21,-153.659698,-187.462631,1000.57959,34.29,0
5085,'2018/02/18 22:06:00:522',21,-153.659698,-187.462631,1000.57959,34.29,0
5086,'2018/02/18 22:06:00:557',21,-147.440811,-183.961716,1003.86322,34.29,0
5087,'2018/02/18 22:06:00:558',21,-147.440811,-183.961716,1003.86322,34.29,0
5088,'2018/02/18 22:06:00:562',21,-147.440811,-183.961716,1003.86322,34.29,0
5089,'2018/02/18 22:06:00:580',21,-122.611115,-163.162262,1014.821655,34.29,0
5090,'2018/02/18 22:06:00:617',21,-137.745697,-176.451782,1002.114197,34.29,0
5091,'2018/02/18 22:06:00:619',21,-137.745697,-176.451782,1002.114197,34.29,0
5092,'2018/02/18 22:06:00:653',21,-123.133804,-168.761398,1016.823425,34.29,0
5093,'2018/02/18 22:06:00:655',21,-123.133804,-168.761398,1016.823425,34.29,0
5094,'2018/02/18 22:06:00:687',21,-143.94252,-183.748077,1001.709656,34.29,0
5095,'2018/02/18 22:06:00:689',21,-143.94252,-183.748077,1001.709656,34.29,0
5096,'2018/02/18 22:06:00:724',21,-142.330139,-183.169815,1003.550537,34.29,0
5097,'2018/02/18 22:06:00:725',21,-142.330139,-183.169815,1003.550537,34.29,0
5098,'2018/02/18 22:06:00:730',21,-142.330139,-183.169815,1003.550537,34.29,0
5099,'2018/02/18 22:06:00:747',21,-132.791168,-177.116104,1006.132385,34.29,0
5100,'2018/02/18 22:06:00:783',21,-125.117569,-172.845566,1013.999756,34.29,0
5101,'2018/02/18 22:06:00:784',21,-125.117569,-172.845566,1013.999756,34.29,0
5102,'2018/02/18 22:06:00:817',21,-161.014984,-197.905014,995.545288,34.29,0
5103,'2018/02/18 22:06:00:818',21,-161.014984,-197.905014,995.545288,34.29,0
5104,'2018/02/18 22:06:00:851',21,-138.100845,-182.919601,1004.542542,34.29,0
5105,'2018/02/18 22:06:00:853',21,-138.100845,-182.919601,1004.542542,34.29,0
5106,'2018/02/18 22:06:00:887',21,-130.966705,-183.417084,1006.440735,34.29,0
5107,'2018/02/18 22:06:00:888',21,-130.966705,-183.417084,1006.440735,34.29,0
5108,'2018/02/18 22:06:00:911',21,-117.496674,-172.017761,1014.002197,34.29,0
5109,'2018/02/18 22:06:00:913',21,-117.496674,-172.017761,1014.002197,34.29,0
5110,'2018/02/18 22:06:00:945',21,-112.50885,-163.926086,1011.237305,34.29,0
5111,'2018/02/18 22:06:00:947',21,-112.50885,-163.926086,1011.237305,34.29,0
5112,'2018/02/18 22:06:00:980',21,-107.429337,-160.57341,1011.284241,34.29,0
5113,'2018/02/18 22:06:00:982',21,-107.429337,-160.57341,1011.284241,34.29,0
5114,'2018/02/18 22:06:01:015',21,-62.829796,-156.48497,974.37323,34.29,0
5115,'2018/02/18 22:06:01:016',21,-62.829796,-156.48497,974.37323,34.29,0
5116,'2018/02/18 22:06:01:051',21,-110.952652,-161.788055,1002.907227,34.29,0
5117,'2018/02/18 22:06:01:052',21,-110.952652,-161.788055,1002.907227,34.29,0
5118,'2018/02/18 22:06:01:085',21,-132.058487,-176.099304,987.526611,34.29,0
5119,'2018/02/18 22:06:01:086',21,-132.058487,-176.099304,987.526611,34.29,0
5120,'2018/02/18 22:06:01:122',21,-155.439316,-192.111572,971.239258,34.29,0
5121,'2018/02/18 22:06:01:124',21,-155.439316,-192.111572,971.239258,34.29,0
5122,'2018/02/18 22:06:01:158',21,-152.14769,-189.472092,971.593567,34.29,0
5123,'2018/02/18 22:06:01:159',21,-152.14769,-189.472092,971.593567,34.29,0
5124,'2018/02/18 22:06:01:163',21,-152.14769,-189.472092,971.593567,34.29,0
5125,'2018/02/18 22:06:01:180',21,-71.997421,-182.473267,939.87262,34.29,0
5126,'2018/02/18 22:06:01:212',21,-98.817139,-153.173828,1006.128906,34.29,0
5127,'2018/02/18 22:06:01:214',21,-98.817139,-153.173828,1006.128906,34.29,0
5128,'2018/02/18 22:06:01:247',21,-49.51265,-117.629044,986.364624,34.29,0
5129,'2018/02/18 22:06:01:248',21,-49.51265,-117.629044,986.364624,34.29,0
5130,'2018/02/18 22:06:01:283',21,-126.827301,-171.122894,996.865723,34.29,0
5131,'2018/02/18 22:06:01:284',21,-126.827301,-171.122894,996.865723,34.29,0
5132,'2018/02/18 22:06:01:319',21,-117.013252,-164.351212,1005.465454,34.29,0
5133,'2018/02/18 22:06:01:321',21,-117.013252,-164.351212,1005.465454,34.29,0
5134,'2018/02/18 22:06:01:353',21,-41.555107,-152.183701,979.582947,34.29,0
5135,'2018/02/18 22:06:01:354',21,-41.555107,-152.183701,979.582947,34.29,0
5136,'2018/02/18 22:06:01:385',21,-45.775925,-155.347366,979.894531,34.29,0
5137,'2018/02/18 22:06:01:387',21,-45.775925,-155.347366,979.894531,34.29,0
5138,'2018/02/18 22:06:01:420',21,-109.713516,-156.135544,1012.798401,34.29,0
5139,'2018/02/18 22:06:01:422',21,-109.713516,-156.135544,1012.798401,34.29,0
5140,'2018/02/18 22:06:01:455',21,-113.439011,-160.086258,1010.561951,34.29,0
5141,'2018/02/18 22:06:01:457',21,-113.439011,-160.086258,1010.561951,34.29,0
5142,'2018/02/18 22:06:01:488',21,-109.559235,-158.16835,1011.374634,34.29,0
5143,'2018/02/18 22:06:01:490',21,-109.559235,-158.16835,1011.374634,34.29,0
5144,'2018/02/18 22:06:01:523',21,-124.068466,-167.097366,1000.460022,34.29,0
5145,'2018/02/18 22:06:01:524',21,-124.068466,-167.097366,1000.460022,34.29,0
5146,'2018/02/18 22:06:01:529',21,-124.068466,-167.097366,1000.460022,34.29,0
5147,'2018/02/18 22:06:01:547',21,-143.915314,-176.975845,984.611328,34.29,0
5148,'2018/02/18 22:06:01:578',21,-59.915436,-188.996902,957.44043,34.29,0
5149,'2018/02/18 22:06:01:581',21,-59.915436,-188.996902,957.44043,34.29,0
5150,'2018/02/18 22:06:01:612',21,-57.566261,-186.126816,961.685242,34.29,0
5151,'2018/02/18 22:06:01:628',21,-57.566261,-186.126816,961.685242,34.29,0
5152,'2018/02/18 22:06:01:630',21,-57.566261,-186.126816,961.685242,34.29,0
5153,'2018/02/18 22:06:01:649',21,-106.368515,-152.25,1001.338318,34.29,0
5154,'2018/02/18 22:06:01:683',21,-108.657753,-155.338486,999.822021,34.29,0
5155,'2018/02/18 22:06:01:685',21,-108.657753,-155.338486,999.822021,34.29,0
5156,'2018/02/18 22:06:01:720',21,-45.374409,-145.486954,965.372559,34.29,0
5157,'2018/02/18 22:06:01:722',21,-45.374409,-145.486954,965.372559,34.29,0
5158,'2018/02/18 22:06:01:753',21,-46.224636,-156.069641,967.10968,34.29,0
5159,'2018/02/18 22:06:01:755',21,-46.224636,-156.069641,967.10968,34.29,0
5160,'2018/02/18 22:06:01:786',21,-46.560986,-163.083435,970.212524,34.29,0
5161,'2018/02/18 22:06:01:787',21,-46.560986,-163.083435,970.212524,34.29,0
5162,'2018/02/18 22:06:01:819',21,-50.854267,-166.331009,964.74231,34.29,0
5163,'2018/02/18 22:06:01:820',21,-50.854267,-166.331009,964.74231,34.29,0
5164,'2018/02/18 22:06:01:855',21,-53.438847,-170.304321,957.40918,34.29,0
5165,'2018/02/18 22:06:01:857',21,-53.438847,-170.304321,957.40918,34.29,0
5166,'2018/02/18 22:06:01:887',21,-133.058243,-175.717407,983.089661,34.29,0
5167,'2018/02/18 22:06:01:889',21,-133.058243,-175.717407,983.089661,34.29,0
5168,'2018/02/18 22:06:01:921',21,-54.803944,-175.482071,955.01532,34.29,0
5169,'2018/02/18 22:06:01:922',21,-54.803944,-175.482071,955.01532,34.29,0
5170,'2018/02/18 22:06:01:955',21,-83.234207,-145.383301,1018.535461,34.29,0
5171,'2018/02/18 22:06:01:956',21,-83.234207,-145.383301,1018.535461,34.29,0
5172,'2018/02/18 22:06:01:987',21,-89.948265,-148.056503,1010.8349,34.29,0
5173,'2018/02/18 22:06:01:989',21,-89.948265,-148.056503,1010.8349,34.29,0
5174,'2018/02/18 22:06:02:022',21,-83.17923,-144.320831,1013.837708,34.29,0
5175,'2018/02/18 22:06:02:024',21,-83.17923,-144.320831,1013.837708,34.29,0
5176,'2018/02/18 22:06:02:029',21,-83.17923,-144.320831,1013.837708,34.29,0
5177,'2018/02/18 22:06:02:058',21,-124.513664,-177.222534,997.056702,34.29,0
5178,'2018/02/18 22:06:02:062',21,-124.513664,-177.222534,997.056702,34.29,0
5179,'2018/02/18 22:06:02:081',21,-161.40918,-194.312592,965.100342,34.29,0
